time;OUR.SS_AS
0;358.97
0.007375;367.95
0.018795833;379.91
0.022445833;338.03
0.039608333;350
0.051016667;364.96
0.061495833;335.04
0.072845833;361.97
0.0832375;350
0.0876375;622.22
0.096354167;717.95
0.101829167;771.79
0.109704167;804.7
0.122095833;852.56
0.139158333;885.47
0.159779167;894.44
0.184916667;918.38
0.200904167;936.32
0.232979167;951.28
0.2376875;927.35
0.247829167;966.24
0.261666667;954.27
0.275354167;972.22
0.300566667;981.2
0.318833333;1002.14
0.3385;972.22
0.365979167;987.18
0.3777125;936.32
0.3867625;963.25
0.402895833;951.28
0.422325;969.23
0.4452875;969.23
0.47165;978.21
0.49005;972.22
0.507258333;975.21
0.523358333;969.23
0.540566667;972.22
0.558891667;981.2
0.573833333;978.21
0.581720833;774.79
0.5955;774.79
0.5999;813.68
0.612558333;807.69
0.625245833;795.73
0.64715;777.78
0.663266667;768.8
0.683904167;774.79
0.694308333;759.83
0.7105875;717.95
0.7245125;688.03
0.748666667;679.06
0.755645833;661.11
0.768420833;631.2
0.78595;568.38
0.802054167;562.39
0.8194375;529.49
0.837970833;496.58
0.848333333;490.6
0.865658333;469.66
0.878375;451.71
0.891120833;427.78
0.900366667;415.81
0.913066667;400.85
0.934854167;406.84
0.9532375;403.85
0.975095833;394.87
0.9820875;373.93
0.997070833;361.97
1;358.97
1.007375;367.95
1.018795833;379.91
1.022445833;338.03
1.039608333;350
1.051016667;364.96
1.061495833;335.04
1.072845833;361.97
1.0832375;350
1.0876375;622.22
1.096354167;717.95
1.101829167;771.79
1.109704167;804.7
1.122095833;852.56
1.139158333;885.47
1.159779167;894.44
1.184916667;918.38
1.200904167;936.32
1.232979167;951.28
1.2376875;927.35
1.247829167;966.24
1.261666667;954.27
1.275354167;972.22
1.300566667;981.2
1.318833333;1002.14
1.3385;972.22
1.365979167;987.18
1.3777125;936.32
1.3867625;963.25
1.402895833;951.28
1.422325;969.23
1.4452875;969.23
1.47165;978.21
1.49005;972.22
1.507258333;975.21
1.523358333;969.23
1.540566667;972.22
1.558891667;981.2
1.573833333;978.21
1.581720833;774.79
1.5955;774.79
1.5999;813.68
1.612558333;807.69
1.625245833;795.73
1.64715;777.78
1.663266667;768.8
1.683904167;774.79
1.694308333;759.83
1.7105875;717.95
1.7245125;688.03
1.748666667;679.06
1.755645833;661.11
1.768420833;631.2
1.78595;568.38
1.802054167;562.39
1.8194375;529.49
1.837970833;496.58
1.848333333;490.6
1.865658333;469.66
1.878375;451.71
1.891120833;427.78
1.900366667;415.81
1.913066667;400.85
1.934854167;406.84
1.9532375;403.85
1.975095833;394.87
1.9820875;373.93
1.997070833;361.97
2;358.97
2.007375;367.95
2.018795833;379.91
2.022445833;338.03
2.039608333;350
2.051016667;364.96
2.061495833;335.04
2.072845833;361.97
2.0832375;350
2.0876375;622.22
2.096354167;717.95
2.101829167;771.79
2.109704167;804.7
2.122095833;852.56
2.139158333;885.47
2.159779167;894.44
2.184916667;918.38
2.200904167;936.32
2.232979167;951.28
2.2376875;927.35
2.247829167;966.24
2.261666667;954.27
2.275354167;972.22
2.300566667;981.2
2.318833333;1002.14
2.3385;972.22
2.365979167;987.18
2.3777125;936.32
2.3867625;963.25
2.402895833;951.28
2.422325;969.23
2.4452875;969.23
2.47165;978.21
2.49005;972.22
2.507258333;975.21
2.523358333;969.23
2.540566667;972.22
2.558891667;981.2
2.573833333;978.21
2.581720833;774.79
2.5955;774.79
2.5999;813.68
2.612558333;807.69
2.625245833;795.73
2.64715;777.78
2.663266667;768.8
2.683904167;774.79
2.694308333;759.83
2.7105875;717.95
2.7245125;688.03
2.748666667;679.06
2.755645833;661.11
2.768420833;631.2
2.78595;568.38
2.802054167;562.39
2.8194375;529.49
2.837970833;496.58
2.848333333;490.6
2.865658333;469.66
2.878375;451.71
2.891120833;427.78
2.900366667;415.81
2.913066667;400.85
2.934854167;406.84
2.9532375;403.85
2.975095833;394.87
2.9820875;373.93
2.997070833;361.97
3;358.97
3.007375;367.95
3.018795833;379.91
3.022445833;338.03
3.039608333;350
3.051016667;364.96
3.061495833;335.04
3.072845833;361.97
3.0832375;350
3.0876375;622.22
3.096354167;717.95
3.101829167;771.79
3.109704167;804.7
3.122095833;852.56
3.139158333;885.47
3.159779167;894.44
3.184916667;918.38
3.200904167;936.32
3.232979167;951.28
3.2376875;927.35
3.247829167;966.24
3.261666667;954.27
3.275354167;972.22
3.300566667;981.2
3.318833333;1002.14
3.3385;972.22
3.365979167;987.18
3.3777125;936.32
3.3867625;963.25
3.402895833;951.28
3.422325;969.23
3.4452875;969.23
3.47165;978.21
3.49005;972.22
3.507258333;975.21
3.523358333;969.23
3.540566667;972.22
3.558891667;981.2
3.573833333;978.21
3.581720833;774.79
3.5955;774.79
3.5999;813.68
3.612558333;807.69
3.625245833;795.73
3.64715;777.78
3.663266667;768.8
3.683904167;774.79
3.694308333;759.83
3.7105875;717.95
3.7245125;688.03
3.748666667;679.06
3.755645833;661.11
3.768420833;631.2
3.78595;568.38
3.802054167;562.39
3.8194375;529.49
3.837970833;496.58
3.848333333;490.6
3.865658333;469.66
3.878375;451.71
3.891120833;427.78
3.900366667;415.81
3.913066667;400.85
3.934854167;406.84
3.9532375;403.85
3.975095833;394.87
3.9820875;373.93
3.997070833;361.97
4;358.97
4.007375;367.95
4.018795833;379.91
4.022445833;338.03
4.039608333;350
4.051016667;364.96
4.061495833;335.04
4.072845833;361.97
4.0832375;350
4.0876375;622.22
4.096354167;717.95
4.101829167;771.79
4.109704167;804.7
4.122095833;852.56
4.139158333;885.47
4.159779167;894.44
4.184916667;918.38
4.200904167;936.32
4.232979167;951.28
4.2376875;927.35
4.247829167;966.24
4.261666667;954.27
4.275354167;972.22
4.300566667;981.2
4.318833333;1002.14
4.3385;972.22
4.365979167;987.18
4.3777125;936.32
4.3867625;963.25
4.402895833;951.28
4.422325;969.23
4.4452875;969.23
4.47165;978.21
4.49005;972.22
4.507258333;975.21
4.523358333;969.23
4.540566667;972.22
4.558891667;981.2
4.573833333;978.21
4.581720833;774.79
4.5955;774.79
4.5999;813.68
4.612558333;807.69
4.625245833;795.73
4.64715;777.78
4.663266667;768.8
4.683904167;774.79
4.694308333;759.83
4.7105875;717.95
4.7245125;688.03
4.748666667;679.06
4.755645833;661.11
4.768420833;631.2
4.78595;568.38
4.802054167;562.39
4.8194375;529.49
4.837970833;496.58
4.848333333;490.6
4.865658333;469.66
4.878375;451.71
4.891120833;427.78
4.900366667;415.81
4.913066667;400.85
4.934854167;406.84
4.9532375;403.85
4.975095833;394.87
4.9820875;373.93
4.997070833;361.97
5;358.97
5.007375;367.95
5.018795833;379.91
5.022445833;338.03
5.039608333;350
5.051016667;364.96
5.061495833;335.04
5.072845833;361.97
5.0832375;350
5.0876375;622.22
5.096354167;717.95
5.101829167;771.79
5.109704167;804.7
5.122095833;852.56
5.139158333;885.47
5.159779167;894.44
5.184916667;918.38
5.200904167;936.32
5.232979167;951.28
5.2376875;927.35
5.247829167;966.24
5.261666667;954.27
5.275354167;972.22
5.300566667;981.2
5.318833333;1002.14
5.3385;972.22
5.365979167;987.18
5.3777125;936.32
5.3867625;963.25
5.402895833;951.28
5.422325;969.23
5.4452875;969.23
5.47165;978.21
5.49005;972.22
5.507258333;975.21
5.523358333;969.23
5.540566667;972.22
5.558891667;981.2
5.573833333;978.21
5.581720833;774.79
5.5955;774.79
5.5999;813.68
5.612558333;807.69
5.625245833;795.73
5.64715;777.78
5.663266667;768.8
5.683904167;774.79
5.694308333;759.83
5.7105875;717.95
5.7245125;688.03
5.748666667;679.06
5.755645833;661.11
5.768420833;631.2
5.78595;568.38
5.802054167;562.39
5.8194375;529.49
5.837970833;496.58
5.848333333;490.6
5.865658333;469.66
5.878375;451.71
5.891120833;427.78
5.900366667;415.81
5.913066667;400.85
5.934854167;406.84
5.9532375;403.85
5.975095833;394.87
5.9820875;373.93
5.997070833;361.97
6;358.97
6.007375;367.95
6.018795833;379.91
6.022445833;338.03
6.039608333;350
6.051016667;364.96
6.061495833;335.04
6.072845833;361.97
6.0832375;350
6.0876375;622.22
6.096354167;717.95
6.101829167;771.79
6.109704167;804.7
6.122095833;852.56
6.139158333;885.47
6.159779167;894.44
6.184916667;918.38
6.200904167;936.32
6.232979167;951.28
6.2376875;927.35
6.247829167;966.24
6.261666667;954.27
6.275354167;972.22
6.300566667;981.2
6.318833333;1002.14
6.3385;972.22
6.365979167;987.18
6.3777125;936.32
6.3867625;963.25
6.402895833;951.28
6.422325;969.23
6.4452875;969.23
6.47165;978.21
6.49005;972.22
6.507258333;975.21
6.523358333;969.23
6.540566667;972.22
6.558891667;981.2
6.573833333;978.21
6.581720833;774.79
6.5955;774.79
6.5999;813.68
6.612558333;807.69
6.625245833;795.73
6.64715;777.78
6.663266667;768.8
6.683904167;774.79
6.694308333;759.83
6.7105875;717.95
6.7245125;688.03
6.748666667;679.06
6.755645833;661.11
6.768420833;631.2
6.78595;568.38
6.802054167;562.39
6.8194375;529.49
6.837970833;496.58
6.848333333;490.6
6.865658333;469.66
6.878375;451.71
6.891120833;427.78
6.900366667;415.81
6.913066667;400.85
6.934854167;406.84
6.9532375;403.85
6.975095833;394.87
6.9820875;373.93
6.997070833;361.97
7;358.97
7.007375;367.95
7.018795833;379.91
7.022445833;338.03
7.039608333;350
7.051016667;364.96
7.061495833;335.04
7.072845833;361.97
7.0832375;350
7.0876375;622.22
7.096354167;717.95
7.101829167;771.79
7.109704167;804.7
7.122095833;852.56
7.139158333;885.47
7.159779167;894.44
7.184916667;918.38
7.200904167;936.32
7.232979167;951.28
7.2376875;927.35
7.247829167;966.24
7.261666667;954.27
7.275354167;972.22
7.300566667;981.2
7.318833333;1002.14
7.3385;972.22
7.365979167;987.18
7.3777125;936.32
7.3867625;963.25
7.402895833;951.28
7.422325;969.23
7.4452875;969.23
7.47165;978.21
7.49005;972.22
7.507258333;975.21
7.523358333;969.23
7.540566667;972.22
7.558891667;981.2
7.573833333;978.21
7.581720833;774.79
7.5955;774.79
7.5999;813.68
7.612558333;807.69
7.625245833;795.73
7.64715;777.78
7.663266667;768.8
7.683904167;774.79
7.694308333;759.83
7.7105875;717.95
7.7245125;688.03
7.748666667;679.06
7.755645833;661.11
7.768420833;631.2
7.78595;568.38
7.802054167;562.39
7.8194375;529.49
7.837970833;496.58
7.848333333;490.6
7.865658333;469.66
7.878375;451.71
7.891120833;427.78
7.900366667;415.81
7.913066667;400.85
7.934854167;406.84
7.9532375;403.85
7.975095833;394.87
7.9820875;373.93
7.997070833;361.97
8;358.97
8.007375;367.95
8.018795833;379.91
8.022445833;338.03
8.039608333;350
8.051016667;364.96
8.061495833;335.04
8.072845833;361.97
8.0832375;350
8.0876375;622.22
8.096354167;717.95
8.101829167;771.79
8.109704167;804.7
8.122095833;852.56
8.139158333;885.47
8.159779167;894.44
8.184916667;918.38
8.200904167;936.32
8.232979167;951.28
8.2376875;927.35
8.247829167;966.24
8.261666667;954.27
8.275354167;972.22
8.300566667;981.2
8.318833333;1002.14
8.3385;972.22
8.365979167;987.18
8.3777125;936.32
8.3867625;963.25
8.402895833;951.28
8.422325;969.23
8.4452875;969.23
8.47165;978.21
8.49005;972.22
8.507258333;975.21
8.523358333;969.23
8.540566667;972.22
8.558891667;981.2
8.573833333;978.21
8.581720833;774.79
8.5955;774.79
8.5999;813.68
8.612558333;807.69
8.625245833;795.73
8.64715;777.78
8.663266667;768.8
8.683904167;774.79
8.694308333;759.83
8.7105875;717.95
8.7245125;688.03
8.748666667;679.06
8.755645833;661.11
8.768420833;631.2
8.78595;568.38
8.802054167;562.39
8.8194375;529.49
8.837970833;496.58
8.848333333;490.6
8.865658333;469.66
8.878375;451.71
8.891120833;427.78
8.900366667;415.81
8.913066667;400.85
8.934854167;406.84
8.9532375;403.85
8.975095833;394.87
8.9820875;373.93
8.997070833;361.97
9;358.97
9.007375;367.95
9.018795833;379.91
9.022445833;338.03
9.039608333;350
9.051016667;364.96
9.061495833;335.04
9.072845833;361.97
9.0832375;350
9.0876375;622.22
9.096354167;717.95
9.101829167;771.79
9.109704167;804.7
9.122095833;852.56
9.139158333;885.47
9.159779167;894.44
9.184916667;918.38
9.200904167;936.32
9.232979167;951.28
9.2376875;927.35
9.247829167;966.24
9.261666667;954.27
9.275354167;972.22
9.300566667;981.2
9.318833333;1002.14
9.3385;972.22
9.365979167;987.18
9.3777125;936.32
9.3867625;963.25
9.402895833;951.28
9.422325;969.23
9.4452875;969.23
9.47165;978.21
9.49005;972.22
9.507258333;975.21
9.523358333;969.23
9.540566667;972.22
9.558891667;981.2
9.573833333;978.21
9.581720833;774.79
9.5955;774.79
9.5999;813.68
9.612558333;807.69
9.625245833;795.73
9.64715;777.78
9.663266667;768.8
9.683904167;774.79
9.694308333;759.83
9.7105875;717.95
9.7245125;688.03
9.748666667;679.06
9.755645833;661.11
9.768420833;631.2
9.78595;568.38
9.802054167;562.39
9.8194375;529.49
9.837970833;496.58
9.848333333;490.6
9.865658333;469.66
9.878375;451.71
9.891120833;427.78
9.900366667;415.81
9.913066667;400.85
9.934854167;406.84
9.9532375;403.85
9.975095833;394.87
9.9820875;373.93
9.997070833;361.97
10;358.97
10.007375;367.95
10.01879583;379.91
10.02244583;338.03
10.03960833;350
10.05101667;364.96
10.06149583;335.04
10.07284583;361.97
10.0832375;350
10.0876375;622.22
10.09635417;717.95
10.10182917;771.79
10.10970417;804.7
10.12209583;852.56
10.13915833;885.47
10.15977917;894.44
10.18491667;918.38
10.20090417;936.32
10.23297917;951.28
10.2376875;927.35
10.24782917;966.24
10.26166667;954.27
10.27535417;972.22
10.30056667;981.2
10.31883333;1002.14
10.3385;972.22
10.36597917;987.18
10.3777125;936.32
10.3867625;963.25
10.40289583;951.28
10.422325;969.23
10.4452875;969.23
10.47165;978.21
10.49005;972.22
10.50725833;975.21
10.52335833;969.23
10.54056667;972.22
10.55889167;981.2
10.57383333;978.21
10.58172083;774.79
10.5955;774.79
10.5999;813.68
10.61255833;807.69
10.62524583;795.73
10.64715;777.78
10.66326667;768.8
10.68390417;774.79
10.69430833;759.83
10.7105875;717.95
10.7245125;688.03
10.74866667;679.06
10.75564583;661.11
10.76842083;631.2
10.78595;568.38
10.80205417;562.39
10.8194375;529.49
10.83797083;496.58
10.84833333;490.6
10.86565833;469.66
10.878375;451.71
10.89112083;427.78
10.90036667;415.81
10.91306667;400.85
10.93485417;406.84
10.9532375;403.85
10.97509583;394.87
10.9820875;373.93
10.99707083;361.97
11;358.97
11.007375;367.95
11.01879583;379.91
11.02244583;338.03
11.03960833;350
11.05101667;364.96
11.06149583;335.04
11.07284583;361.97
11.0832375;350
11.0876375;622.22
11.09635417;717.95
11.10182917;771.79
11.10970417;804.7
11.12209583;852.56
11.13915833;885.47
11.15977917;894.44
11.18491667;918.38
11.20090417;936.32
11.23297917;951.28
11.2376875;927.35
11.24782917;966.24
11.26166667;954.27
11.27535417;972.22
11.30056667;981.2
11.31883333;1002.14
11.3385;972.22
11.36597917;987.18
11.3777125;936.32
11.3867625;963.25
11.40289583;951.28
11.422325;969.23
11.4452875;969.23
11.47165;978.21
11.49005;972.22
11.50725833;975.21
11.52335833;969.23
11.54056667;972.22
11.55889167;981.2
11.57383333;978.21
11.58172083;774.79
11.5955;774.79
11.5999;813.68
11.61255833;807.69
11.62524583;795.73
11.64715;777.78
11.66326667;768.8
11.68390417;774.79
11.69430833;759.83
11.7105875;717.95
11.7245125;688.03
11.74866667;679.06
11.75564583;661.11
11.76842083;631.2
11.78595;568.38
11.80205417;562.39
11.8194375;529.49
11.83797083;496.58
11.84833333;490.6
11.86565833;469.66
11.878375;451.71
11.89112083;427.78
11.90036667;415.81
11.91306667;400.85
11.93485417;406.84
11.9532375;403.85
11.97509583;394.87
11.9820875;373.93
11.99707083;361.97
12;358.97
12.007375;367.95
12.01879583;379.91
12.02244583;338.03
12.03960833;350
12.05101667;364.96
12.06149583;335.04
12.07284583;361.97
12.0832375;350
12.0876375;622.22
12.09635417;717.95
12.10182917;771.79
12.10970417;804.7
12.12209583;852.56
12.13915833;885.47
12.15977917;894.44
12.18491667;918.38
12.20090417;936.32
12.23297917;951.28
12.2376875;927.35
12.24782917;966.24
12.26166667;954.27
12.27535417;972.22
12.30056667;981.2
12.31883333;1002.14
12.3385;972.22
12.36597917;987.18
12.3777125;936.32
12.3867625;963.25
12.40289583;951.28
12.422325;969.23
12.4452875;969.23
12.47165;978.21
12.49005;972.22
12.50725833;975.21
12.52335833;969.23
12.54056667;972.22
12.55889167;981.2
12.57383333;978.21
12.58172083;774.79
12.5955;774.79
12.5999;813.68
12.61255833;807.69
12.62524583;795.73
12.64715;777.78
12.66326667;768.8
12.68390417;774.79
12.69430833;759.83
12.7105875;717.95
12.7245125;688.03
12.74866667;679.06
12.75564583;661.11
12.76842083;631.2
12.78595;568.38
12.80205417;562.39
12.8194375;529.49
12.83797083;496.58
12.84833333;490.6
12.86565833;469.66
12.878375;451.71
12.89112083;427.78
12.90036667;415.81
12.91306667;400.85
12.93485417;406.84
12.9532375;403.85
12.97509583;394.87
12.9820875;373.93
12.99707083;361.97
13;358.97
13.007375;367.95
13.01879583;379.91
13.02244583;338.03
13.03960833;350
13.05101667;364.96
13.06149583;335.04
13.07284583;361.97
13.0832375;350
13.0876375;622.22
13.09635417;717.95
13.10182917;771.79
13.10970417;804.7
13.12209583;852.56
13.13915833;885.47
13.15977917;894.44
13.18491667;918.38
13.20090417;936.32
13.23297917;951.28
13.2376875;927.35
13.24782917;966.24
13.26166667;954.27
13.27535417;972.22
13.30056667;981.2
13.31883333;1002.14
13.3385;972.22
13.36597917;987.18
13.3777125;936.32
13.3867625;963.25
13.40289583;951.28
13.422325;969.23
13.4452875;969.23
13.47165;978.21
13.49005;972.22
13.50725833;975.21
13.52335833;969.23
13.54056667;972.22
13.55889167;981.2
13.57383333;978.21
13.58172083;774.79
13.5955;774.79
13.5999;813.68
13.61255833;807.69
13.62524583;795.73
13.64715;777.78
13.66326667;768.8
13.68390417;774.79
13.69430833;759.83
13.7105875;717.95
13.7245125;688.03
13.74866667;679.06
13.75564583;661.11
13.76842083;631.2
13.78595;568.38
13.80205417;562.39
13.8194375;529.49
13.83797083;496.58
13.84833333;490.6
13.86565833;469.66
13.878375;451.71
13.89112083;427.78
13.90036667;415.81
13.91306667;400.85
13.93485417;406.84
13.9532375;403.85
13.97509583;394.87
13.9820875;373.93
13.99707083;361.97
14;358.97
14.007375;367.95
14.01879583;379.91
14.02244583;338.03
14.03960833;350
14.05101667;364.96
14.06149583;335.04
14.07284583;361.97
14.0832375;350
14.0876375;622.22
14.09635417;717.95
14.10182917;771.79
14.10970417;804.7
14.12209583;852.56
14.13915833;885.47
14.15977917;894.44
14.18491667;918.38
14.20090417;936.32
14.23297917;951.28
14.2376875;927.35
14.24782917;966.24
14.26166667;954.27
14.27535417;972.22
14.30056667;981.2
14.31883333;1002.14
14.3385;972.22
14.36597917;987.18
14.3777125;936.32
14.3867625;963.25
14.40289583;951.28
14.422325;969.23
14.4452875;969.23
14.47165;978.21
14.49005;972.22
14.50725833;975.21
14.52335833;969.23
14.54056667;972.22
14.55889167;981.2
14.57383333;978.21
14.58172083;774.79
14.5955;774.79
14.5999;813.68
14.61255833;807.69
14.62524583;795.73
14.64715;777.78
14.66326667;768.8
14.68390417;774.79
14.69430833;759.83
14.7105875;717.95
14.7245125;688.03
14.74866667;679.06
14.75564583;661.11
14.76842083;631.2
14.78595;568.38
14.80205417;562.39
14.8194375;529.49
14.83797083;496.58
14.84833333;490.6
14.86565833;469.66
14.878375;451.71
14.89112083;427.78
14.90036667;415.81
14.91306667;400.85
14.93485417;406.84
14.9532375;403.85
14.97509583;394.87
14.9820875;373.93
14.99707083;361.97
15;358.97
15.007375;367.95
15.01879583;379.91
15.02244583;338.03
15.03960833;350
15.05101667;364.96
15.06149583;335.04
15.07284583;361.97
15.0832375;350
15.0876375;622.22
15.09635417;717.95
15.10182917;771.79
15.10970417;804.7
15.12209583;852.56
15.13915833;885.47
15.15977917;894.44
15.18491667;918.38
15.20090417;936.32
15.23297917;951.28
15.2376875;927.35
15.24782917;966.24
15.26166667;954.27
15.27535417;972.22
15.30056667;981.2
15.31883333;1002.14
15.3385;972.22
15.36597917;987.18
15.3777125;936.32
15.3867625;963.25
15.40289583;951.28
15.422325;969.23
15.4452875;969.23
15.47165;978.21
15.49005;972.22
15.50725833;975.21
15.52335833;969.23
15.54056667;972.22
15.55889167;981.2
15.57383333;978.21
15.58172083;774.79
15.5955;774.79
15.5999;813.68
15.61255833;807.69
15.62524583;795.73
15.64715;777.78
15.66326667;768.8
15.68390417;774.79
15.69430833;759.83
15.7105875;717.95
15.7245125;688.03
15.74866667;679.06
15.75564583;661.11
15.76842083;631.2
15.78595;568.38
15.80205417;562.39
15.8194375;529.49
15.83797083;496.58
15.84833333;490.6
15.86565833;469.66
15.878375;451.71
15.89112083;427.78
15.90036667;415.81
15.91306667;400.85
15.93485417;406.84
15.9532375;403.85
15.97509583;394.87
15.9820875;373.93
15.99707083;361.97
16;358.97
16.007375;367.95
16.01879583;379.91
16.02244583;338.03
16.03960833;350
16.05101667;364.96
16.06149583;335.04
16.07284583;361.97
16.0832375;350
16.0876375;622.22
16.09635417;717.95
16.10182917;771.79
16.10970417;804.7
16.12209583;852.56
16.13915833;885.47
16.15977917;894.44
16.18491667;918.38
16.20090417;936.32
16.23297917;951.28
16.2376875;927.35
16.24782917;966.24
16.26166667;954.27
16.27535417;972.22
16.30056667;981.2
16.31883333;1002.14
16.3385;972.22
16.36597917;987.18
16.3777125;936.32
16.3867625;963.25
16.40289583;951.28
16.422325;969.23
16.4452875;969.23
16.47165;978.21
16.49005;972.22
16.50725833;975.21
16.52335833;969.23
16.54056667;972.22
16.55889167;981.2
16.57383333;978.21
16.58172083;774.79
16.5955;774.79
16.5999;813.68
16.61255833;807.69
16.62524583;795.73
16.64715;777.78
16.66326667;768.8
16.68390417;774.79
16.69430833;759.83
16.7105875;717.95
16.7245125;688.03
16.74866667;679.06
16.75564583;661.11
16.76842083;631.2
16.78595;568.38
16.80205417;562.39
16.8194375;529.49
16.83797083;496.58
16.84833333;490.6
16.86565833;469.66
16.878375;451.71
16.89112083;427.78
16.90036667;415.81
16.91306667;400.85
16.93485417;406.84
16.9532375;403.85
16.97509583;394.87
16.9820875;373.93
16.99707083;361.97
17;358.97
17.007375;367.95
17.01879583;379.91
17.02244583;338.03
17.03960833;350
17.05101667;364.96
17.06149583;335.04
17.07284583;361.97
17.0832375;350
17.0876375;622.22
17.09635417;717.95
17.10182917;771.79
17.10970417;804.7
17.12209583;852.56
17.13915833;885.47
17.15977917;894.44
17.18491667;918.38
17.20090417;936.32
17.23297917;951.28
17.2376875;927.35
17.24782917;966.24
17.26166667;954.27
17.27535417;972.22
17.30056667;981.2
17.31883333;1002.14
17.3385;972.22
17.36597917;987.18
17.3777125;936.32
17.3867625;963.25
17.40289583;951.28
17.422325;969.23
17.4452875;969.23
17.47165;978.21
17.49005;972.22
17.50725833;975.21
17.52335833;969.23
17.54056667;972.22
17.55889167;981.2
17.57383333;978.21
17.58172083;774.79
17.5955;774.79
17.5999;813.68
17.61255833;807.69
17.62524583;795.73
17.64715;777.78
17.66326667;768.8
17.68390417;774.79
17.69430833;759.83
17.7105875;717.95
17.7245125;688.03
17.74866667;679.06
17.75564583;661.11
17.76842083;631.2
17.78595;568.38
17.80205417;562.39
17.8194375;529.49
17.83797083;496.58
17.84833333;490.6
17.86565833;469.66
17.878375;451.71
17.89112083;427.78
17.90036667;415.81
17.91306667;400.85
17.93485417;406.84
17.9532375;403.85
17.97509583;394.87
17.9820875;373.93
17.99707083;361.97
18;358.97
18.007375;367.95
18.01879583;379.91
18.02244583;338.03
18.03960833;350
18.05101667;364.96
18.06149583;335.04
18.07284583;361.97
18.0832375;350
18.0876375;622.22
18.09635417;717.95
18.10182917;771.79
18.10970417;804.7
18.12209583;852.56
18.13915833;885.47
18.15977917;894.44
18.18491667;918.38
18.20090417;936.32
18.23297917;951.28
18.2376875;927.35
18.24782917;966.24
18.26166667;954.27
18.27535417;972.22
18.30056667;981.2
18.31883333;1002.14
18.3385;972.22
18.36597917;987.18
18.3777125;936.32
18.3867625;963.25
18.40289583;951.28
18.422325;969.23
18.4452875;969.23
18.47165;978.21
18.49005;972.22
18.50725833;975.21
18.52335833;969.23
18.54056667;972.22
18.55889167;981.2
18.57383333;978.21
18.58172083;774.79
18.5955;774.79
18.5999;813.68
18.61255833;807.69
18.62524583;795.73
18.64715;777.78
18.66326667;768.8
18.68390417;774.79
18.69430833;759.83
18.7105875;717.95
18.7245125;688.03
18.74866667;679.06
18.75564583;661.11
18.76842083;631.2
18.78595;568.38
18.80205417;562.39
18.8194375;529.49
18.83797083;496.58
18.84833333;490.6
18.86565833;469.66
18.878375;451.71
18.89112083;427.78
18.90036667;415.81
18.91306667;400.85
18.93485417;406.84
18.9532375;403.85
18.97509583;394.87
18.9820875;373.93
18.99707083;361.97
19;358.97
19.007375;367.95
19.01879583;379.91
19.02244583;338.03
19.03960833;350
19.05101667;364.96
19.06149583;335.04
19.07284583;361.97
19.0832375;350
19.0876375;622.22
19.09635417;717.95
19.10182917;771.79
19.10970417;804.7
19.12209583;852.56
19.13915833;885.47
19.15977917;894.44
19.18491667;918.38
19.20090417;936.32
19.23297917;951.28
19.2376875;927.35
19.24782917;966.24
19.26166667;954.27
19.27535417;972.22
19.30056667;981.2
19.31883333;1002.14
19.3385;972.22
19.36597917;987.18
19.3777125;936.32
19.3867625;963.25
19.40289583;951.28
19.422325;969.23
19.4452875;969.23
19.47165;978.21
19.49005;972.22
19.50725833;975.21
19.52335833;969.23
19.54056667;972.22
19.55889167;981.2
19.57383333;978.21
19.58172083;774.79
19.5955;774.79
19.5999;813.68
19.61255833;807.69
19.62524583;795.73
19.64715;777.78
19.66326667;768.8
19.68390417;774.79
19.69430833;759.83
19.7105875;717.95
19.7245125;688.03
19.74866667;679.06
19.75564583;661.11
19.76842083;631.2
19.78595;568.38
19.80205417;562.39
19.8194375;529.49
19.83797083;496.58
19.84833333;490.6
19.86565833;469.66
19.878375;451.71
19.89112083;427.78
19.90036667;415.81
19.91306667;400.85
19.93485417;406.84
19.9532375;403.85
19.97509583;394.87
19.9820875;373.93
19.99707083;361.97
20;358.97
20.007375;367.95
20.01879583;379.91
20.02244583;338.03
20.03960833;350
20.05101667;364.96
20.06149583;335.04
20.07284583;361.97
20.0832375;350
20.0876375;622.22
20.09635417;717.95
20.10182917;771.79
20.10970417;804.7
20.12209583;852.56
20.13915833;885.47
20.15977917;894.44
20.18491667;918.38
20.20090417;936.32
20.23297917;951.28
20.2376875;927.35
20.24782917;966.24
20.26166667;954.27
20.27535417;972.22
20.30056667;981.2
20.31883333;1002.14
20.3385;972.22
20.36597917;987.18
20.3777125;936.32
20.3867625;963.25
20.40289583;951.28
20.422325;969.23
20.4452875;969.23
20.47165;978.21
20.49005;972.22
20.50725833;975.21
20.52335833;969.23
20.54056667;972.22
20.55889167;981.2
20.57383333;978.21
20.58172083;774.79
20.5955;774.79
20.5999;813.68
20.61255833;807.69
20.62524583;795.73
20.64715;777.78
20.66326667;768.8
20.68390417;774.79
20.69430833;759.83
20.7105875;717.95
20.7245125;688.03
20.74866667;679.06
20.75564583;661.11
20.76842083;631.2
20.78595;568.38
20.80205417;562.39
20.8194375;529.49
20.83797083;496.58
20.84833333;490.6
20.86565833;469.66
20.878375;451.71
20.89112083;427.78
20.90036667;415.81
20.91306667;400.85
20.93485417;406.84
20.9532375;403.85
20.97509583;394.87
20.9820875;373.93
20.99707083;361.97
21;358.97
21.007375;367.95
21.01879583;379.91
21.02244583;338.03
21.03960833;350
21.05101667;364.96
21.06149583;335.04
